id_etablissement_mna,siren,siret_siege_social,siret,RAISON_SOCIALE,REFERENCABLE,QUALIOPI
5ec4b0e068445bbb3175faf0,183109073,,18310907300027,GIP FORMATION ET CERTIFICATION POUR L'INSERTION PROFESSIONNELLE,OUI,
5ec4b30668445bbb3175fc4d,195932553,,19593255300017,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE DOUAI,OUI,
5e8df92420ff3b2161268776,478482151,47848215100014,47848215100014,FRANCOIS MARTY FORMATION CONTINUE,OUI,
5e8df92120ff3b2161268730,777698143,77769814300024,77769814300024,MAISON FAMILIALE HORTICOLE,OUI,
5e8df92c20ff3b2161268840,775463771,77546377100011,77546377100011,MAISON FAMILIAL RURAL D'EDUCAT D'ORIENTA,OUI,
5e8df92220ff3b2161268736,838945319,83894531900013,83894531900013,INSERTIS BUSINESS SCHOOL,OUI,
5e8df92220ff3b216126873a,775662026,77566202600019,77566202601140,ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC,OUI,
5e8df92b20ff3b216126881a,130020878,13002087800240,13002087800117,CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION PROVENCE-ALPES-COTE D'AZUR,OUI,
5e8df92920ff3b21612687e6,412984494,41298449400010,41298449400010,ASS FRANCIL FORMAT PROFES DEVPT APPRENTI,PAS DANS DATADOCK,
5e8df92f20ff3b216126888e,193600178,19360017800019,19360017800019,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE CHATEAUROUX,OUI,
5e8df92920ff3b21612687f4,189710049,18971004900017,18971004900017,CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION GUADELOUPE,OUI,
5e8df92a20ff3b216126880e,182010082,18201008200044,18201008200051,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5e8df92220ff3b2161268738,775662026,77566202600019,77566202600258,ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC,OUI,
5e8df92f20ff3b2161268884,182500025,18250002500123,18250002500123,CHAMBRE COMMERCE ET D'INDUSTRIE DU DOUBS,OUI,
5e8df92d20ff3b2161268862,195112198,19511219800013,19511219800013,LYCEE VITICOLE DE LA CHAMPAGNE,OUI,
5ec4b23e68445bbb3175fbc5,434563367,,43456336700052,"I P L ""ISEFAC PARIS LILLE""",OUI,
5ec4b3f068445bbb3175fcf0,779867001,,77986700100017,FEDERATION  COMPAGNONNIQUE REGIONALE DE LYON,OUI,
5e8df92620ff3b21612687b2,305405045,30540504500017,30540504500249,AFTRAL,OUI,
5e8df92b20ff3b2161268820,186500039,18650003900018,18650003900026,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5e8df92e20ff3b2161268876,786016030,78601603000029,78601603000029,LIGUE DE FOOTBALL DES PAYS DE LA LOIRE,OUI,
5e8df92f20ff3b216126887e,817517394,81751739400018,81751739400018,TOULOUSE BUSINESS SCHOOL - TBS,OUI,
5e8df92a20ff3b2161268810,440728368,44072836800018,44072836800018,FORMASUP DES PAYS D SAVOIE,PAS DANS DATADOCK,
5e8df92720ff3b21612687ca,193509361,19350936100013,19350936100138,UNIVERSITE DE RENNES I,OUI,
5e8df92b20ff3b216126882a,338226673,33822667300014,33822667300022,ASFO JEUNES 77,PAS DANS DATADOCK,
5e8df92120ff3b216126872a,300231446,30023144600018,30023144600018,CENTRE DE FORMATION PROFESSIONNELLE,OUI,
5e8df92a20ff3b2161268814,185000031,18500003100038,18500003100020,CHAMBRE DE METIERS ET DE L ARTISANAT DEPARTEMENTALE DE LA MANCHE,OUI,
5e8df92220ff3b216126873c,417501871,41750187100020,41750187100020,C.E.R.F.,OUI,
5e8df92520ff3b2161268786,402670400,40267040000041,40267040000041,ASS FORMATION INDUST CHIMI PARACHIMIQ...,OUI,
5e8df92d20ff3b216126885e,827918905,82791890500015,82791890500015,ML FORMATION,OUI,
5ec4b0ea68445bbb3175faf6,190709162,,19070916200019,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES D'AUBENAS,OUI,
5ec4b20c68445bbb3175fba0,302432133,,30243213300015,INST KINESITHERAPIE PODOLOGIE ORTHOPEDIE,OUI,
5ec4b21568445bbb3175fba8,194508552,,19450855200016,UNIVERSITE D'ORLEANS,OUI,
5ec4b2c668445bbb3175fc22,130014053,,13001405300040,CHAMBRE DE METIERS ET DE L'ARTISANAT INTERDEPARTEMENTALE DORDOGNE-GIRONDE-LOT-ET-GARONNE,OUI,
5ec4b31768445bbb3175fc5a,514727007,,51472700700072,BTP CFA OCCITANIE,OUI,
5ec4b34768445bbb3175fc7d,193000262,,19300026200017,LYCEE GENERAL TECHNO DIT DHUODA,OUI,
5e8df92220ff3b2161268742,413784075,41378407500025,41378407500025,O.G. CENTRE GUSTAVE EIFFEL,OUI,
5e8df92820ff3b21612687e4,197000011,19700001100019,19700001100019,LYCEE POLYVALENT LUMIERE,PAS DANS DATADOCK,
5e8df92720ff3b21612687c2,312495096,31249509600157,31249509600157,INSTITUT DE GESTION SOCIALE,OUI,
5e8df92b20ff3b2161268830,130020688,13002068800011,13002068800128,CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION DES PAYS DE LA LOIRE,OUI,
5e8df92720ff3b21612687be,194909636,19490963600012,19490963600053,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE EDGARD PISANI,OUI,
5e8df92820ff3b21612687d8,421169996,42116999600012,42116999600012,CENTRE DE FORMATION SAINT MICHEL,OUI,
5e8df92e20ff3b216126887c,775662026,77566202600019,77566202600019,ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC,OUI,
5e8df92720ff3b21612687c6,850970203,85097020300012,85097020300012,HAIRDRESSER'S ACADEMY - ECOLE DE COIFFURE INTERNATIONALE,OUI,
5e8df92c20ff3b216126883c,452102080,45210208000028,45210208000028,CTRE SUPERIEUR FORMAT APPRENTISSAGE.BTP,OUI,QUALIOPI
5e8df92f20ff3b2161268880,196811665,19681166500013,19681166500013,UNIVERSITE DE HAUTE ALSACE,OUI,
5e8df92320ff3b2161268756,399881085,39988108500019,39988108500019,AEP PRADEAU LA SEDE,OUI,
5e8df93020ff3b216126889c,422658625,42265862500047,42265862500047,ASS APAFASE GARD IFME,OUI,
5e8df92f20ff3b216126888a,198501447,19850144700017,19850144700017,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE LA ROCHE SUR YON,OUI,
5e8df92620ff3b21612687ac,196928667,19692866700019,19692866700019,LYCEE GEN TECH LA MARTINIERE MONPLAISIR,OUI,
5ec4b13468445bbb3175fb20,452128010,,45212801000041,METIERS DES INDUSTRIES DE SANTE ET BIEN ETRE,OUI,
5ec4b14568445bbb3175fb2c,130022775,,13002277500014,UNIVERSITE CLERMONT AUVERGNE,OUI,
5ec4b2bf68445bbb3175fc1c,195703293,,19570329300017,LYCEE DES METIERS ANDRE CITROEN,PAS DANS DATADOCK,
5ec4b32168445bbb3175fc62,130022676,,13002267600014,CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE ALSACE EUROMETROPOLE,OUI,
5ec4b5bd68445bbb3175fdf7,331129544,,33112954400010,OGEC ST JOSEPH,OUI,
5ec4b58068445bbb3175fdcf,130018351,,13001835100010,UNIVERSITE DE BORDEAUX,OUI,
5ec4b5cb68445bbb3175fe02,325486959,,32548695900027,OGEC NOTRE DAME DU ROC,OUI,
5ec4b60968445bbb3175fe29,192100188,,19210018800015,LYCEE POLYVALENT HIPPOLYTE FONTAINE,OUI,
5ec4b47068445bbb3175fd37,652011883,,65201188300020,CAMPUS DE L'ESTHETIQUE ET DU SPA,OUI,
5ec4b63e68445bbb3175fe52,784779597,,78477959700029,FEDERAT REG COMPAGNONS METIERS BATIMENT,OUI,
5ec4b5a568445bbb3175fde5,191902444,,19190244400014,ETABLISSEMENT PUBLIC LOCAL D' ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE BRIVE-VOUTEZAC,NON,
5ec4b5ab68445bbb3175fdea,191414218,,19141421800013,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE VIRE,OUI,
5ec4bb8068445bbb3176019b,130013972,,13001397200018,CAMPUS DE L EXCELLENCE SPORTIVE DE BRETAGNE,OUI,
5ec4b49968445bbb3175fd4f,183830017,,18383001700012,CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,OUI,
5ec4b62268445bbb3175fe3d,191800366,,19180036600012,LYCEE POLYVALENT TECHNOLOGIQUE HENRI BRISSON,PAS DANS DATADOCK,
5ec4b85068445bbb3175ff8c,192200582,,19220058200018,LYCEE POLYVALENT CHAPTAL,OUI,
5ec4b4dd68445bbb3175fd73,840186993,,84018699300019,NAUTISME EN ILE-DE-FRANCE,OUI,
5ec4b5e568445bbb3175fe11,775672272,,77567227221138,CROIX ROUGE FRANCAISE,OUI,
5ec4b66a68445bbb3175fe72,775581218,,77558121800192,ASSOC REG SAUVEGARDE ENFANT ADO ADUL,OUI,
5ec4b6ce68445bbb3175feb6,130018336,,13001833600011,INSTITUT NATIONAL DES SCIENCES APPLIQUEES CENTRE VAL DE LOIRE,PAS DANS DATADOCK,
5ec4b7eb68445bbb3175ff4c,193818192,,19381819200018,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE LA COTE ST ANDRE,OUI,
5ec4b93c68445bbb3176002a,196800668,,19680066800010,LYCEE POLYVALENT JEAN MERMOZ,PAS DANS DATADOCK,
5ec4ba5868445bbb317600e1,491710646,,49171064600028,ASS REG PROMOTION APPRENT ENSEIGN SUP AUVERGNE,PAS DANS DATADOCK,
5ec4b67968445bbb3175fe7e,184000016,,18400001600032,CHAMBRE DE METIERS ET DE L ARTISANAT DEPARTEMENTALE DES LANDES,OUI,
5ec4b8a068445bbb3175ffbd,182500231,,18250023100010,GIP FORMATION TOUT AU LONG DE LA VIE,OUI,
5ec4b9be68445bbb3176007c,379700388,,37970038800091,FEDERATION NATIONALE DE LA COIFFURE PACA,NON,
5ec4bc5968445bbb3176022e,184500114,,18450011400261,CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION CENTRE VAL DE LOIRE,OUI,
5ec4b95368445bbb3176003a,443698279,,44369827900025,ASSOCIATION POUR LE DEVELOPPEMENT DE L'ENSEIGNEMENT SUPERIEUR CONSULAIRE PAR L'APPRENTISSAGE EN HAUTE-NORMANDIE,PAS DANS DATADOCK,
5ec4b95c68445bbb31760041,196012652,,19601265200018,LYCEE PROFESSIONNEL AGRICOLE,OUI,
5ec4bc0868445bbb317601f8,190800086,,19080008600018,LPO LYCEE DES METIERS FRANCOIS BAZIN,OUI,
5ec4be3568445bbb31760357,310347661,,31034766100038,CENT FORM APPRENTI CARROSSERIE,PAS DANS DATADOCK,
5ec4b63868445bbb3175fe4d,824771026,,82477102600021,FEDERATION REGIONALE DES MAISONS FAMILIALES RURALES D'EDUCATION ET D'ORIENTATION DE NOUVELLE AQUITAINE,OUI,
5ec4b5d468445bbb3175fe06,342707502,,34270750200684,CESI SAS,OUI,
5ec4b60f68445bbb3175fe2e,786446914,,78644691400016,ASS GESTION ECOLE AGRICULTURE ETABLIERES,OUI,
5ec4b7ef68445bbb3175ff50,384164919,,38416491900183,IPAC,OUI,
5ec4b9ad68445bbb3176006f,315042945,,31504294500016,FONDAT FORMAT PROMOT PROFES BOULANGERIE,OUI,
5ec4b9da68445bbb31760091,130007727,,13000772700014,CHAMBRE DE COMMERCE ET D'INDUSTRIE PUY-DE-DOME CLERMONT AUVERGNE METROPOLE,OUI,
5ec4bdb368445bbb317602fa,192607653,,19260765300016,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU VALENTIN,OUI,
5ec4b61368445bbb3175fe32,818933335,,81893333500015,FEDERATION COMPAGNONNIQUE DES METIERS DU BATIMENT ET AUTRES ACTIVITES NORD PAS DE CALAIS PICARDIE,OUI,
5ec4b66168445bbb3175fe6b,130013105,,13001310500015,CHAMBRE DE COMMERCE ET D'INDUSTRIE COTE-D'OR DIJON METROPOLE,OUI,
5ec4b8a668445bbb3175ffc2,482203015,,48220301500011,L INSTITUT DES AMERIQUES,NON,
5ec4b6d668445bbb3175febd,181100033,,18110003300032,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5ec4b8d768445bbb3175ffe5,193700408,,19370040800019,LYCEE PROFESSIONNEL ALBERT BAYET,PAS DANS DATADOCK,
5ec4b97a68445bbb31760057,197100126,,19710012600014,LYCEE POLYVALENT NIEPCE BALLEURE,OUI,
5ec4bded68445bbb31760325,196700249,,19670024900010,LYCEE PROFESSIONNEL ANDRE SIEGFRIED,PAS DANS DATADOCK,
5ec4ba3e68445bbb317600d1,812731776,,81273177600025,EDO SPORT ANIMATION,OUI,
5ec4be2268445bbb31760349,484442926,,48444292600024,ASS FORMA ALTERN NEGOCE MAINTENANCE,NON,
5ec4bbd268445bbb317601d3,186600011,,18660001100040,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5ecb7f6753c0143c72d08845,186400040,,18640004000033,CHAMBRE DE METIERS ET DE L ARTISANAT DEPARTEMENTALE DES PYRENEES ATLANTIQUES,OUI,
5ec4b6ec68445bbb3175fecc,192512150,,19251215000363,UNIVERSITE DE BESANCON,OUI,
5ec4b70768445bbb3175fede,197907678,,19790767800019,LYCEE  PROFESSIONNEL AGRICOLE,PAS DANS DATADOCK,
5ec4b87868445bbb3175ffa4,784662553,,78466255300139,ASSOC REGIONALE POUR FORMATION PROF AUTO,OUI,QUALIOPI
5ec4b88f68445bbb3175ffb1,423806355,,42380635500206,MAESTRIS,OUI,
5ec4b8c368445bbb3175ffd6,448724328,,44872432800092,PROMOTION APPRENTI LOGIST TRANSP APALT,PAS DANS DATADOCK,
5ec4bb7368445bbb31760191,187100037,,18710003700014,CHAMBRE DE COMMERCE ET D INDUSTRIE DE SAONE ET LOIRE,OUI,
5ec4b5fb68445bbb3175fe20,439055013,,43905501300015,OGEC ST JOSEPH ET ST THOMAS D ACQUIN,OUI,
5ec4b92c68445bbb3176001e,316488857,,31648885700012,ASS MARTINIQUAISE EDUCATION POPULAIRE,OUI,
5ec4b9a968445bbb3176006b,184500023,,18450002300033,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5ec4b9c868445bbb31760082,896650033,,89665003300013,STADE MONTOIS OMNISPORTS,OUI,
5ec4bb0868445bbb3176014a,807804067,,80780406700021,BSA MAUD BADUREAU,OUI,
5ec4bdc168445bbb31760305,194909636,,19490963600012,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE EDGARD PISANI,OUI,
5ec4b7ba68445bbb3175ff2e,198608200,,19860820000012,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE MONTMORILLON,OUI,
5ec4b9d668445bbb3176008d,130020712,,13002071200050,CHAMBRE DE METIERS ET DE L'ARTISANAT INTERDEPARTEMENTALE DE FRANCHE COMTE,PAS DANS DATADOCK,
5ec4bb3368445bbb31760168,196916449,,19691644900016,LYCEE GEN & TECHNO L. ARMAND,OUI,
5ec4bbfb68445bbb317601ee,180208605,,18020860500030,CHAMBRE DE METIERS ET DE L'ARTISANAT,NON,
5ec4b98c68445bbb3176005b,824228142,,82422814200017,AGENCE NATIONALE POUR LA FORMATION PROFESSIONNELLE DES ADULTES,OUI,
5ec4bc1e68445bbb31760207,130022478,,13002247800015,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION OCCITANIE,OUI,
5ec4bde368445bbb3176031d,192210318,,19221031800015,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE MERDRIGNAC,OUI,
5ec4b5c668445bbb3175fdfe,215601212,,21560121200016,COMMUNE DE LORIENT,OUI,
5ec4b66f68445bbb3175fe77,195726393,,19572639300018,LYCEE POLYVALENT HOTELIER RAYMOND MONDON,PAS DANS DATADOCK,
5ec4b68068445bbb3175fe84,183700020,,18370002000013,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5ec4baf568445bbb3176013d,193818176,,19381817600011,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE GRENOBLE SAINT-ISMIER,OUI,
5ec4bb2668445bbb3176015e,197526080,,19752608000019,LYCEE PROFESSIONNEL BELLIARD,PAS DANS DATADOCK,
5ec4bb8468445bbb3176019f,181908021,,18190802100031,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5ec4b9e268445bbb31760098,187000070,,18700007000057,CHAMBRE COMMERCE INDUSTRIE HAUTE SAONE,PAS DANS DATADOCK,
5ec4b62768445bbb3175fe41,392694014,,39269401400094,AREFIS,OUI,
5ec4b6a768445bbb3175fe9d,778600643,,77860064300010,OGEC NOTRE DAME OZANAM,OUI,
5ec4ba3968445bbb317600cd,844121129,,84412112900028,ECMGP,OUI,
5ec4bd2b68445bbb317602a5,194400297,,19440029700017,LYCEE GENERAL ET TECHNOLOGIQUE LIVET,OUI,
5ec4b65668445bbb3175fe63,181500018,,18150001800039,CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE DU CANTAL,OUI,
5ec4bbdf68445bbb317601dd,777967068,,77796706800175,ASSOCIATION DEPARTEMENTALE DES PUPILLES DE L'ENSEIGNEMENT PUBLIC,PAS DANS DATADOCK,
5ec4bd3b68445bbb317602b1,192112175,,19211217500026,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE LA BAROTTE HAUTE COTE D'OR,OUI,
5f687fd1019d455c3b6f41db,514727007,,51472700700098,BTP CFA OCCITANIE,OUI,
5f688039019d455c3b6f4210,387972060,,38797206000066,ECOLE VIDAL SARL,OUI,
5f688066019d455c3b6f422c,788354264,,78835426400095,AFPI PAYS DE LA LOIRE,OUI,
5f68806e019d455c3b6f4231,784717043,,78471704300383,UNION NATIONAL INDUS CARRIERE MATERIEL,OUI,
5f688326019d455c3b6f43c2,493861363,,49386136300072,OPENCLASSROOMS,OUI,
5f6884de019d455c3b6f44c9,413984303,,41398430300029,IRTS NORMANDIE-CAEN ARRFIS,OUI,
5f688588019d455c3b6f452f,818241978,,81824197800050,DIGINAMIC,OUI,
5f68860a019d455c3b6f457d,803010214,,80301021400036,ASS DE PROMOTION ET DE GESTION DES FORMATIONS PROFESSIONNELLES INITIALES EN APPRENTISSAGE POUR LES PME ILE DE FRANCE,NON,
5f68898c019d455c3b6f4796,802354472,,80235447200044,ACFAL FORMATION,OUI,
5f688c29019d455c3b6f4904,348786237,,34878623700068,L'ECOLE DE LA LIBRAIRIE,OUI,
5fd20b343049e00008ad5f2b,193300233,,19330023300015,LYCEE GENERAL ET TECHNOLOGIQUE CAMILLE JULLIAN,OUI,
5fd20b36b51c5e0008741441,195400429,,19540042900013,LYCEE GENERAL TECHNOLOGIQUE HENRI LORITZ,OUI,
5fd20b3b67259f0008e27720,789379724,,78937972400048,BL FORMATION,OUI,
5fd20b3dc6b9100008aa30bd,185422045,,18542204500053,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5fd20b5b00cb3c0008da5c28,130015506,,13001550600012,UNIVERSITE DE LORRAINE,OUI,
5fd20b5bb89a0b0008dd6019,266700046,,26670004600011,CENTRE HOSPITALIER DEPARTEMENTAL BISCHWILLER,OUI,
5fd20b5d025d110008cf990f,186400057,,18640005700011,CHAMBRE DE COMMERCE ET D'INDUSTRIE BAYONNE PAYS BASQUE,OUI,
5fd20b5ddbd25b00083801dd,421968249,,42196824900027,ASS LORRAINE FORMAT.RECHER.ACTION SOCIAL,OUI,
5fd20b5e8f10e10007aa1fa6,198608564,,19860856400375,UNIVERSITE DE POITIERS,OUI,
5fd20b9c00cb3c0008da5c2e,185722022,,18572202200018,CHAMBRE DE COMMERCE ET D'INDUSTRIE MOSELLE METROPOLE METZ,OUI,
5fd20b9c91d8ed0008713203,195500020,,19550002000019,LYCEE RAYMOND POINCARE,OUI,
5fd20b9d4c74ac0008d2885e,195400767,,19540076700016,LYCEE POLYVALENT JEAN ZAY,PAS DANS DATADOCK,
5fd20b9d45f01a000842e180,188708010,,18870801000015,CH.COMMERCE INDUSTRIE LIMOGES HTE VIENNE,OUI,
5fd20b9eb89a0b0008dd601e,437808769,,43780876900016,ALTEA FORMATION,OUI,
5fd20bbe4c74ac0008d28862,188300016,,18830001600014,CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE DU VAR,OUI,
5fd20bd5c95e65000850e299,180809022,,18080902200130,CHAMBRE COMMERCE INDUSTRIE DES ARDENNES,OUI,
5fd20c02ee5bd600094fda6e,193317666,,19331766600017,UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III,OUI,
5fd20c04c95e65000850e29f,414728964,,41472896400019,INSTITUT DE SOUDURE INDUSTRIE,OUI,QUALIOPI
5fd20c16ee5bd600094fda72,884299033,,88429903300016,ESCT-STRASBOURG,PAS DANS DATADOCK,
5fd20c170f3b880008197628,313390494,,31339049400034,ASS FORMATION PROFESS BAT TP,OUI,
5fd20c266ce3450008f5e02a,210600292,,21060029200010,COMMUNE DE CANNES,OUI,
5fd20c55d4f11a0008797c6c,390165439,,39016543900022,ECF CENTRE OUEST ATLANTIQUE,OUI,
5fd20c990f859400087304c7,802118604,,80211860400015,INSTITUT NATIONAL DE L'HYGIENE ET DU NETTOYAGE INDUSTRIEL - FORMATION ET CONSEIL,OUI,
5fd20ccbaab8b4000613666c,317944239,,31794423900019,ASS GESTION CFA PROMOT LIVRAD FOREZ,OUI,
5fd20cce35a8db000842042b,194301131,,19430113100018,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU VELAY,OUI,
5fd20ccfdbccce00081ab752,302847892,,30284789200023,INSTITUT DES METIERS DE SAINT ETIENNE,OUI,
5fd20cd3155d8c0008065745,775682040,,77568204001964,UCPA SPORT VACANCES,OUI,
5fd20cd50f859400087304cd,191500370,,19150037000017,LYCEE AGRICOLE GEORGES POMPIDOU,OUI,
5fd20d04dbd25b00083801ef,130014004,,13001400400019,CHAMBRE DE COMMERCE ET D INDUSTRIE DE L ARDECHE,OUI,
5fd20d0a3049e00008ad5f31,193819125,,19381912500017,INSTITUT POLYTECHNIQUE DE GRENOBLE,OUI,
5fd20d384c74ac0008d2886f,334532785,,33453278500063,DEA FORMATION,OUI,
5fd20d683049e00008ad5f37,391166899,,39116689900032,INSTIT GESTION SOCIALE FORMATI CONTINUE,PAS DANS DATADOCK,
5fd20d69450b370008c02b85,176304301,,17630430100011,ACADEMIE DE CLERMONT FERRAND,PAS DANS DATADOCK,
5fd20d8cc2bf2b000820ff8d,493175400,,49317540000016,CFAI FORMAVENIR,PAS DANS DATADOCK,
5fd20d8cdc498f0008eabbe8,197400096,,19740009600016,LYCEE POLYVALENT DES GLIERES,OUI,
5fd20d8e45f01a000842e194,393504816,,39350481600231,ECOLE PRIVEE DES SCIENCES INFORMATIQUES,OUI,
5fd20d8e8dde080008448a7d,323688242,,32368824200086,ENSEIGNEMENT FORMATION TOURISME,PAS DANS DATADOCK,
5fd20d8ed1d7b7000925e932,130013022,,13001302200046,CHAMBRE DE METIERS ET DE L'ARTISANAT DE L'ISERE,OUI,
5fd20d8fb9e3340008da0bd0,775649171,,77564917100078,INSTITUT CARREL,PAS DANS DATADOCK,
5fd20d8f70277c0008b0d2d3,501033609,,50103360900022,ARKESYS.NET,OUI,
5fd20db5296e7900086cff8d,302842620,,30284262000015,ASS CATHOLIQUE ENSEIGNEMENT AGRICOLE FORMATION RURALE NANDAX,PAS DANS DATADOCK,
5fd20db5e04f9e000950bbe4,775595747,,77559574700087,CTRE REGIONAL ETUD ENSEIG FORMAT & INSER,OUI,
5fd20db6a09676000819854c,776574808,,77657480800023,ASSOCIATION LA FONTAINE,OUI,
5fd20e00ab0d0000092d8bb8,194300208,,19430020800015,LYCEE POLYVALENT CHARLES ET ADRIEN DUPUY,OUI,
5fd20e00b7b09d0008bc2df6,443206289,,44320628900045,ASSOCIATION DE GESTION DU CONSERVATOIRE NATION DES ARTS ET METIERS AUVERGNE-RHONE-ALPES,OUI,
5fd20e25b24da50008740a90,784280729,,78428072900020,ECOLE PSYCHOLOGUES PRATICIENS,PAS DANS DATADOCK,
5fd20e38b24da50008740a94,196300412,,19630041200018,LP LYCEE DES METIERS HENRI SAINTE-CLAIRE DEVILLE,OUI,
5fd20e3a45f01a000842e19b,419670252,,41967025200024,ESPACE FORMATION DES TECHNIQUES INFORMATIQUES INDUSTRIELLES ET COMMERCIALES,OUI,
5fd20e55c8b7120008f09a24,779283241,,77928324100072,AFPI AUVERGNE,OUI,
5fd20e576ce3450008f5e038,191506674,,19150667400024,LPO LYCEE DES METIERS MAURIAC,PAS DANS DATADOCK,
5fd20e6c7080a500065332f2,330377524,,33037752400047,ASSOCIATION INTERNATIONALE POUR LA FORMATION,NON,
5fd20e6d0c0770000847f0ea,263800211,,26380021100017,CENTRE HOSPITALIER ALPES ISERE,OUI,
5fd20e80eb679f0008644948,194210951,,19421095100423,UNIVERSITE JEAN MONNET SAINT ETIENNE,OUI,
5fd20e85b24da50008740a9c,334056439,,33405643900014,OGEC ST SYMPHORIEN SUR COISE,PAS DANS DATADOCK,
5fd20ebc9b6bd900089e0c26,954503439,,95450343901719,SCHNEIDER ELECTRIC INDUSTRIES SAS,PAS DANS DATADOCK,
5fd20ef4e2748e0008dbab30,779705573,,77970557300011,ASSOCIATION D'ENSEIGNEMENT AGRICOLE ET DE FORMATION PROFESSIONNELLE RURALE SANDAR,PAS DANS DATADOCK,
5fd20ef5c95e65000850e2b5,196927172,,19692717200029,LYCEE POLYVALENT JACQUES BREL,PAS DANS DATADOCK,
5fd20f08b7b09d0008bc2dff,775633308,,77563330800017,ASSOCIATION HOSPITALIERE SAINTE MARIE,OUI,
5fd20f08025d110008cf9932,267400844,,26740084400085,CENTRE HOSPITALIER ALPES-LEMAN,NON,
5fd20f080b6fd90008c08ee5,262600067,,26260006700017,CENTRE HOSPITALIER DE MONTELIMAR,NON,
5fd20f097974010008abc937,267400026,,26740002600261,CENTRE HOSPITALIER ANNECY GENEVOIS,OUI,
5fd20f09c238af0008d9c7f3,353969348,,35396934800054,CENTRE TECHNIQUE INDUSTRIEL DE LA PLASTURGIE ET DES COMPOSITES,OUI,
5fd20f54b7b09d0008bc2e04,529801078,,52980107800013,ENSEIGNEMENT CATHOLIQUE DE SALLANCHES,OUI,
5fd20f640b6fd90008c08eec,779626209,,77962620900018,ITEC BOISFLEURY,OUI,
5fd20f65b7b09d0008bc2e08,196312623,,19631262300016,UNIVERSITE D'AUVERGNE CLERMONT FERRAND I,PAS DANS DATADOCK,
5fd20f76dc498f0008eabbfd,266900273,,26690027300019,HOSPICES CIVILS DE LYON,OUI,
5fd20fb6b7b09d0008bc2e0f,196925184,,19692518400026,LYCEE PROFESSIONNEL SERMENAZ,PAS DANS DATADOCK,
5fd21042025d110008cf9940,776562183,,77656218300017,ASSOC ECOLES CHRETIENNES CLUSE,PAS DANS DATADOCK,
5fd21061c238af0008d9c806,312409030,,31240903000102,INST ETUDES ECONOMIQUES COMMERCIALES,NON,
